time,WMA_daily_5_close,Company,WMA_daily_10_close,"FAMA_MAMA_daily_close_(0.1, 0.1)","MAMA_daily_close_(0.1, 0.1)","FAMA_MAMA_daily_close_(0.25, 0.25)","MAMA_daily_close_(0.25, 0.25)"
2021-06-17,150.1533,ABNB,149.0618,155.3224,147.5654,146.3793,149.0987
2021-06-18,151.0413,ABNB,149.7571,154.9593,148.0609,146.8262,149.954
2021-06-21,150.7173,ABNB,149.9071,154.6226,148.2248,147.2092,149.8905
2021-06-22,150.354,ABNB,150.0402,154.31,148.3703,147.5378,149.8379
2021-06-23,150.764,ABNB,150.4702,154.0291,148.6913,147.8798,150.2734
2021-06-24,150.7287,ABNB,150.6233,153.7724,148.8952,148.1932,150.3876
2021-06-25,150.338,ABNB,150.4998,153.5324,148.9726,148.4451,150.2082
2021-06-28,150.2273,ABNB,150.4031,153.3092,149.0694,148.6571,150.1411
2021-06-29,148.814,ABNB,149.5913,153.0823,148.7704,148.7157,149.1258
2021-06-30,149.994,ABNB,150.1667,152.8885,149.2074,148.8924,150.1294
2021-07-01,151.05,ABNB,150.6587,152.7238,149.5947,149.1392,150.867
2021-07-02,150.9993,ABNB,150.5893,152.5706,149.6582,149.3353,150.7078
2021-07-06,150.2913,ABNB,150.2233,152.4185,149.5294,149.4338,150.1233
2021-07-07,148.138,ABNB,149.036,152.245,148.9484,149.3199,148.5225
2021-07-08,145.7453,ABNB,147.7407,152.0481,148.3066,149.033,147.0244
2021-07-09,146.43,ABNB,147.9027,151.8677,148.4399,148.8636,147.6783
2021-07-12,146.3607,ABNB,147.5482,151.6875,148.2649,148.6846,147.4312
2021-07-13,145.434,ABNB,146.6515,151.4921,147.7794,148.4022,146.4259
2021-07-14,143.398,ABNB,145.088,151.2631,146.9105,147.9259,144.5919
2021-07-15,141.1407,ABNB,143.3625,150.9984,145.9695,147.2876,142.8189
2021-07-16,138.1553,ABNB,141.3415,150.6886,144.8035,146.4631,140.6917
2021-07-19,135.382,ABNB,139.2198,150.3298,143.5112,145.4663,138.4888
2021-07-20,134.9993,ABNB,138.1973,149.9517,142.769,144.5192,137.8891
2021-07-21,136.158,ABNB,137.9725,149.575,142.4171,143.7329,138.2293
2021-07-22,137.3793,ABNB,137.8691,149.2024,142.1224,143.0837,138.5395
2021-07-23,138.2227,ABNB,137.6867,148.8314,141.7832,142.5217,138.5871
2021-07-26,139.8613,ABNB,138.2973,148.4801,141.8049,142.1365,139.4403
2021-07-27,140.6853,ABNB,138.9167,148.1452,141.7824,141.8663,139.9753
2021-07-28,141.7167,ABNB,139.8822,147.8346,141.9341,141.7339,140.8064
2021-07-29,142.5347,ABNB,140.802,147.5473,142.0877,141.7012,141.4723
2021-07-30,143.266,ABNB,141.7115,147.2839,142.28,141.7519,142.1067
2021-08-02,144.1387,ABNB,142.7136,147.0498,142.601,141.9019,142.9526
2021-08-03,144.832,ABNB,143.4975,146.8426,142.9059,142.1176,143.6269
2021-08-04,145.8373,ABNB,144.4256,146.6682,143.3553,142.4241,144.5702
2021-08-05,147.5427,ABNB,145.7365,146.5374,144.0517,142.8721,146.0076
2021-08-06,148.6813,ABNB,146.7902,146.4428,144.6456,143.3885,147.0032
2021-08-09,149.238,ABNB,147.5391,146.3769,145.125,143.9165,147.6124
2021-08-10,149.0347,ABNB,147.8818,146.3284,145.4075,144.389,147.6968
2021-08-11,148.748,ABNB,148.1469,146.2962,145.6828,144.817,147.8126
2021-08-12,149.4073,ABNB,148.8673,146.2928,146.2295,145.2957,148.647
2021-08-13,150.548,ABNB,149.7407,146.3223,146.8825,145.8432,149.6752
2021-08-16,150.1073,ABNB,149.6933,146.3588,147.0513,146.2876,149.3989
2021-08-17,148.168,ABNB,148.7407,146.3776,146.7362,146.5047,148.0242
2021-08-18,147.4453,ABNB,148.3364,146.3956,146.7365,146.6545,147.7031
2021-08-19,145.454,ABNB,147.2004,146.3922,146.3279,146.6277,146.4399
2021-08-20,144.3793,ABNB,146.3947,146.3758,146.0651,146.5186,145.7549
2021-08-23,144.9387,ABNB,146.2653,146.3639,146.1376,146.4555,146.0137
2021-08-24,150.4933,ABNB,148.844,146.429,147.6658,146.8817,149.8653
2021-08-25,154.5233,ABNB,150.9833,146.5543,148.9342,147.5823,152.4864
2021-08-26,155.106,ABNB,151.5155,146.6923,149.3138,148.2029,152.5473
2021-08-27,155.5,ABNB,152.2825,146.8477,149.8004,148.797,152.9555
2021-08-30,155.8087,ABNB,153.3584,147.0264,150.4224,149.4126,153.7216
2021-08-31,155.1587,ABNB,154.1115,147.219,150.8792,149.9908,154.0387
2021-09-01,155.4707,ABNB,154.9538,147.4306,151.4502,150.5765,154.6765
2021-09-02,156.2367,ABNB,155.728,147.6603,152.0252,151.1679,155.3074
2021-09-03,156.9713,ABNB,156.3831,147.9084,152.6227,151.7695,155.9806
2021-09-07,159.7847,ABNB,158.0509,148.206,153.8604,152.5777,158.2354
2021-09-08,161.6427,ABNB,159.1931,148.5391,154.8674,153.4629,159.6591
2021-09-09,163.5947,ABNB,160.666,148.9112,155.9806,154.4356,161.2443
2021-09-10,164.6527,ABNB,161.8907,149.3108,156.9026,155.4103,162.2332
2021-09-13,163.5507,ABNB,162.0015,149.7074,157.2443,156.2034,161.7549
2021-09-14,163.2873,ABNB,162.5424,150.1146,157.8499,156.9456,162.1412
2021-09-15,164.1607,ABNB,163.5091,150.5439,158.7019,157.7272,163.1984
2021-09-16,165.4647,ABNB,164.5925,150.9991,159.6467,158.5658,164.4363
2021-09-17,166.1053,ABNB,165.1822,151.4662,160.341,159.3669,164.9747
2021-09-20,165.0033,ABNB,164.7011,151.9164,160.4709,159.9637,164.141
2021-09-21,166.3633,ABNB,165.5447,152.3882,161.3528,160.6468,165.4283
2021-09-22,167.5473,ABNB,166.4322,152.8795,162.2136,161.3861,166.5612
2021-09-23,170.2153,ABNB,168.15,153.4108,163.5052,162.3007,168.7034
2021-09-24,172.668,ABNB,169.8382,153.9774,164.7427,163.3253,170.4976
2021-09-27,173.9613,ABNB,171.0376,154.5632,165.6944,164.3394,171.4382
2021-09-28,172.52,ABNB,170.9509,155.1342,165.983,165.1375,170.7236
2021-09-29,170.956,ABNB,170.6755,155.6871,166.1917,165.7528,170.0602
2021-09-30,169.4113,ABNB,170.3109,156.2201,166.3475,166.219,169.4827
2021-10-01,170.112,ABNB,170.91,156.7598,167.0138,166.7372,170.3645
2021-10-04,168.1673,ABNB,169.8451,157.2599,166.7624,167.0074,168.8984
2021-10-05,166.9533,ABNB,168.7718,157.7249,166.5601,167.1138,167.8588
2021-10-06,166.832,ABNB,168.2376,158.1701,166.6291,167.1879,167.7066
2021-10-07,167.5487,ABNB,168.18,158.6079,166.9262,167.3119,168.1799
2021-10-08,168.2653,ABNB,168.2902,159.0391,167.2306,167.4763,168.6275
2021-10-11,168.0847,ABNB,167.9078,159.4458,167.1745,167.5591,168.1381
2021-10-12,169.786,ABNB,168.7689,159.8602,167.7321,167.7756,169.2911
2021-10-13,171.23,ABNB,169.7051,160.283,168.3169,168.099,170.3633
2021-10-14,171.2253,ABNB,169.9811,160.6956,168.5352,168.3863,170.3975
2021-10-15,170.7207,ABNB,169.9671,161.0908,168.5997,168.5997,170.0931
2021-10-18,171.3153,ABNB,170.5936,161.4849,168.9717,168.856,170.6498
2021-10-19,171.0067,ABNB,170.7907,161.868,169.1485,169.083,170.6724
2021-10-20,170.5053,ABNB,170.7005,162.2351,169.2097,169.2532,170.4443
2021-10-21,170.5053,ABNB,170.6993,162.5903,169.3387,169.4038,170.4582
2021-10-22,169.2187,ABNB,169.9798,162.9142,169.0688,169.4163,169.5037
2021-10-25,168.968,ABNB,169.7936,163.2228,169.086,169.419,169.4377
2021-10-26,169.556,ABNB,169.9062,163.5262,169.2914,169.4745,169.8633
2021-10-27,169.4373,ABNB,169.6771,163.8135,169.2722,169.4993,169.6725
2021-10-28,170.2293,ABNB,170.0022,164.0986,169.515,169.5843,170.1794
2021-10-29,170.5947,ABNB,170.1164,164.3752,169.6295,169.6737,170.2995
2021-11-01,172.0053,ABNB,170.92,164.6627,170.1266,169.8863,171.3746
2021-11-02,172.482,ABNB,171.3676,164.9496,170.4009,170.1191,171.7485
2021-11-03,172.8433,ABNB,171.7765,165.2345,170.6478,170.3578,172.0289
2021-11-04,174.8133,ABNB,173.1435,165.5442,171.428,170.7673,173.6341
2021-11-05,184.0567,ABNB,178.5785,165.9894,174.4472,172.0002,180.6306
2021-11-08,190.8027,ABNB,183.1413,166.5416,177.0345,173.6943,185.553
2021-11-09,193.954,ABNB,186.1135,167.1545,178.7991,175.4619,187.8347
2021-11-10,194.8313,ABNB,188.2104,167.8038,180.1411,177.1455,188.931
2021-11-11,194.2153,ABNB,189.776,168.478,181.288,178.7024,189.6008
2021-11-12,197.6987,ABNB,193.6942,169.2448,183.8132,180.5941,193.8356
2021-11-15,201.0773,ABNB,197.0818,170.0902,186.1529,182.6672,197.1792
2021-11-16,203.94,ABNB,199.8456,170.9978,188.2416,184.7894,199.6444
2021-11-17,203.3353,ABNB,200.5464,171.9143,189.3285,186.6295,199.5108
2021-11-18,204.0113,ABNB,201.7191,172.86,190.8286,188.3903,200.7156
2021-11-19,201.2027,ABNB,200.9831,173.7864,191.3877,189.7967,199.6417
2021-11-22,194.172,ABNB,197.6707,174.6182,190.422,190.4676,195.1638
2021-11-23,187.6867,ABNB,194.0673,175.3476,189.2068,190.5267,190.9403
2021-11-24,183.6593,ABNB,191.0567,175.994,188.2751,190.2331,188.1777
2021-11-26,178.9033,ABNB,187.174,176.536,186.8336,189.5287,184.5983
2021-11-29,178.252,ABNB,184.7449,177.0171,186.1582,188.7712,183.4687
2021-11-30,176.1767,ABNB,181.426,177.406,184.7964,187.7669,180.7365
2021-12-01,171.5607,ABNB,177.0175,177.667,182.6248,186.3363,176.3224
2021-12-02,170.1307,ABNB,174.5936,177.8498,181.3223,184.8745,174.6418
2021-12-03,168.4367,ABNB,172.1882,177.9505,179.8651,183.3488,172.6689
2021-12-06,171.9167,ABNB,173.0296,178.0512,179.9636,182.2695,174.7141
2021-12-07,176.1087,ABNB,174.5705,178.1627,180.2812,181.5884,176.8206
2021-12-08,180.7107,ABNB,176.6949,178.2996,180.9021,181.2946,179.238
2021-12-09,182.0753,ABNB,177.7553,178.4326,180.9579,181.1069,179.7935
2021-12-10,182.3027,ABNB,178.598,178.5561,180.9041,180.9623,179.9501
2021-12-13,178.492,ABNB,177.616,178.6242,179.9177,180.5574,177.7226
2021-12-14,174.3087,ABNB,176.2384,178.6291,178.7219,179.8979,175.2819
2021-12-15,171.1973,ABNB,174.9767,178.5808,177.6637,179.0977,173.4964
2021-12-16,165.3893,ABNB,171.4849,178.4285,175.5353,177.8627,169.2173
2021-12-17,161.7633,ABNB,168.5116,178.1958,173.7728,176.4287,166.3905
2021-12-20,159.4113,ABNB,165.5755,177.8919,172.1185,174.8876,164.1004
2021-12-21,160.79,ABNB,164.6015,177.5709,171.4727,173.588,164.4903
2021-12-22,163.532,ABNB,164.6053,177.2551,171.2544,172.6007,165.6902
2021-12-23,166.8707,ABNB,165.2891,176.9554,171.26,171.9125,167.0952
2021-12-27,169.3373,ABNB,166.2247,176.6727,171.302,171.4536,168.2414
2021-12-28,170.2293,ABNB,166.9611,176.3962,171.1428,171.098,168.6085
2021-12-29,169.5327,ABNB,167.3089,176.115,170.7725,170.7503,168.3164
2021-12-30,169.164,ABNB,167.9098,175.8379,170.5732,170.4606,168.4323
2021-12-31,168.066,ABNB,168.0827,175.5543,170.1649,170.1463,167.9467
2022-01-03,169.3527,ABNB,169.1973,175.2974,170.4164,170.0193,169.13
2022-01-04,169.946,ABNB,169.7015,175.0552,170.4548,169.9603,169.5475
2022-01-05,167.6167,ABNB,168.4044,174.7842,169.6343,169.6807,167.7231
2022-01-06,164.8,ABNB,166.7147,174.4773,168.6459,169.1868,165.7299
2022-01-07,164.6853,ABNB,166.344,174.1727,168.3863,168.7647,165.8099
2022-01-10,162.82,ABNB,165.098,173.845,167.6187,168.236,164.5349
2022-01-11,164.386,ABNB,165.4878,173.5387,167.7178,167.9007,165.5537
2022-01-12,166.408,ABNB,166.0667,173.2567,167.9,167.7319,166.5503
2022-01-13,166.764,ABNB,165.9638,172.9794,167.71,167.567,166.4127
2022-01-14,166.0333,ABNB,165.546,172.6973,167.338,167.347,165.807
2022-01-18,162.34,ABNB,163.4827,172.3661,166.0732,166.8071,163.0278
2022-01-19,159.0113,ABNB,161.7265,171.994,164.9239,166.0707,160.9158
2022-01-20,157.758,ABNB,160.8871,171.6059,164.2315,165.3352,160.1869
2022-01-21,156.8507,ABNB,159.894,171.1997,163.4814,164.5836,159.3227
2022-01-24,153.618,ABNB,157.3504,170.7358,161.9232,163.5691,156.467
2022-01-25,150.3447,ABNB,154.5295,170.2084,160.1869,162.3092,153.4902
2022-01-26,146.94,ABNB,151.5622,169.6171,158.3822,160.8521,150.6527
2022-01-27,143.1213,ABNB,148.398,168.9555,156.385,159.1946,147.592
2022-01-28,142.062,ABNB,146.5925,168.2589,155.0235,157.5936,146.3865
2022-01-31,145.6667,ABNB,147.2458,167.5918,154.9181,156.4297,148.2824
2022-02-01,149.8567,ABNB,148.6213,166.9683,155.1203,155.6818,150.4468
2022-02-02,151.4947,ABNB,149.014,166.3591,154.7843,155.0685,150.7751
2022-02-03,151.7613,ABNB,149.0598,165.7543,154.2629,154.4942,150.4738
2022-02-04,153.2807,ABNB,150.348,165.1862,154.3926,154.1506,151.7454
2022-02-07,154.7307,ABNB,152.0847,164.6641,154.7443,154.0426,153.2865
2022-02-08,157.368,ABNB,154.4304,164.2057,155.4959,154.2285,155.5299
2022-02-09,162.074,ABNB,157.776,163.8404,156.8993,154.8287,159.0299
2022-02-10,166.402,ABNB,161.0636,163.5686,158.4044,155.7576,162.2599
2022-02-11,167.4313,ABNB,162.756,163.351,159.2169,156.7038,163.3275
2022-02-14,168.7727,ABNB,164.5855,163.1965,160.2612,157.7297,164.9106
2022-02-15,172.8007,ABNB,168.0224,163.1488,162.2421,159.101,168.7004
2022-02-16,177.8313,ABNB,172.2333,163.2254,164.6819,160.8615,173.1853
2022-02-17,180.708,ABNB,175.2573,163.3928,166.5737,162.7275,175.789
2022-02-18,179.908,ABNB,176.0807,163.5935,167.4063,164.3324,175.5667
2022-02-22,175.33,ABNB,174.7962,163.7733,167.1897,165.414,172.9851
2022-02-23,165.98,ABNB,170.6147,163.8584,165.4747,165.6433,167.2488
2022-02-24,161.372,ABNB,168.15,163.9031,164.7533,165.5631,165.0016
2022-02-25,157.5993,ABNB,165.3138,163.8973,163.7869,165.1832,162.5237
2022-02-28,154.5273,ABNB,162.1296,163.8303,162.5572,164.5059,159.7653
2022-03-01,152.856,ABNB,159.1316,163.7089,161.4025,163.6398,157.5765
2022-03-02,154.3067,ABNB,157.6582,163.5742,161.0153,162.8804,157.5648
2022-03-03,153.3113,ABNB,155.5327,163.3997,160.0827,162.0324,156.0961
2022-03-04,149.7573,ABNB,152.4082,163.1469,158.3445,160.8717,152.7471
2022-03-07,143.326,ABNB,148.0073,162.773,155.669,159.195,147.4578
2022-03-08,141.7347,ABNB,146.3102,162.3501,154.3151,157.5613,146.1259
2022-03-09,142.7953,ABNB,146.1569,161.9183,153.7146,156.2002,146.6719
2022-03-10,145.634,ABNB,146.6696,161.4986,153.5231,155.1694,147.9539
2022-03-11,146.2453,ABNB,146.0889,161.0579,152.6848,154.1795,147.2504
2022-03-14,144.4807,ABNB,144.4818,160.5683,151.2663,153.0399,145.0628
2022-03-15,144.072,ABNB,144.1018,160.0666,150.5347,152.008,144.7846
2022-03-16,147.4753,ABNB,145.9956,159.6161,151.0562,151.4478,147.526
2022-03-17,150.9827,ABNB,148.2491,159.2206,151.7056,151.2708,150.032
2022-03-18,157.2567,ABNB,152.1142,158.9213,153.2351,151.6462,154.274
2022-03-21,160.34,ABNB,154.592,158.6798,154.0916,152.2098,156.1555
2022-03-22,163.4167,ABNB,157.3642,158.5122,155.3264,153.0244,158.7266
2022-03-23,164.234,ABNB,159.2798,158.397,156.2098,153.907,160.085
2022-03-24,166.714,ABNB,162.12,158.3608,157.6718,155.015,162.7712
2022-03-25,167.1053,ABNB,163.9578,158.3741,158.6266,156.1236,163.8834
2022-03-28,167.6253,ABNB,165.4724,158.4318,159.5289,157.2113,164.8251
2022-03-29,170.3787,ABNB,167.8878,158.5666,161.128,158.4972,167.4988
2022-03-30,171.8967,ABNB,169.3856,158.7572,162.3782,159.814,169.0316
2022-03-31,172.16,ABNB,170.2184,158.9852,163.3164,161.0515,169.7137
2022-04-01,172.798,ABNB,171.0309,159.2505,164.2918,162.2391,170.5528
2022-04-04,174.3627,ABNB,172.4513,159.5662,165.5646,163.4804,172.1696
2022-04-05,173.366,ABNB,172.5385,159.8943,166.1291,164.5366,171.9297
2022-04-06,170.4733,ABNB,171.3482,160.1987,165.9822,165.2336,170.1123
2022-04-07,168.5953,ABNB,170.376,160.4876,165.975,165.7121,169.0617
2022-04-08,165.9907,ABNB,168.8842,160.7449,165.6335,165.9276,167.4363
2022-04-11,163.3167,ABNB,167.0571,160.9624,165.0952,165.8916,165.6397
2022-04-12,161.714,ABNB,165.3391,161.1441,164.5966,165.6873,164.2573
2022-04-13,164.7647,ABNB,166.0358,161.353,165.322,165.7458,166.1555
2022-04-14,166.9527,ABNB,166.5558,161.5783,165.8598,165.9391,167.2916
2022-04-18,167.168,ABNB,166.1933,161.7918,165.8478,166.0596,166.9037
2022-04-19,168.6313,ABNB,166.7604,162.016,166.275,166.2657,167.7078
2022-04-20,167.58,ABNB,166.4402,162.2203,166.1025,166.3472,166.9183
2022-04-21,164.0193,ABNB,165.0338,162.3734,165.2833,166.1371,164.6662
2022-04-22,160.7813,ABNB,163.4193,162.473,164.3639,165.6852,162.5222
2022-04-25,159.284,ABNB,162.4015,162.5376,163.7665,165.1607,161.4891
2022-04-26,156.4933,ABNB,160.4867,162.5454,162.6939,164.4377,159.3769
2022-04-27,154.5713,ABNB,158.5558,162.5005,161.6475,163.5818,157.5901
2022-04-28,155.974,ABNB,158.1336,162.4484,161.4568,162.9,158.1276
2022-04-29,155.078,ABNB,156.7444,162.3575,160.6321,162.1498,156.8982
2022-05-02,154.2307,ABNB,155.5949,162.232,159.8469,161.3647,155.8687
2022-05-03,151.164,ABNB,153.2665,162.0385,158.3622,160.338,153.1515
2022-05-04,152.36,ABNB,153.4276,161.8438,158.144,159.5343,153.9086
2022-05-05,148.9293,ABNB,151.3609,161.5835,156.6386,158.493,151.204
2022-05-06,144.192,ABNB,148.2455,161.2323,154.5587,157.1018,147.363
2022-05-09,135.1227,ABNB,142.5036,160.7227,151.0398,155.0096,140.3647
2022-05-10,127.2007,ABNB,136.8822,160.064,147.5489,152.4217,134.306
2022-05-11,121.21,ABNB,131.9355,159.2812,144.409,149.5899,129.767
2022-05-12,117.818,ABNB,127.6065,158.3953,141.5621,146.6799,126.3103
2022-05-13,118.0727,ABNB,125.0758,157.453,139.5509,143.9818,125.0952
2022-05-16,116.95,ABNB,121.848,156.4324,137.0398,141.288,122.4314
2022-05-17,117.176,ABNB,119.8736,155.3651,135.0858,138.7768,121.1986
2022-05-18,114.154,ABNB,116.6775,154.2158,132.3802,136.168,117.9064
2022-05-19,113.72,ABNB,115.4731,153.033,130.5592,133.7686,116.9723
2022-05-20,112.864,ABNB,114.5,151.8192,128.7583,131.5308,115.8667
2022-05-23,112.8447,ABNB,114.0831,150.5888,127.2105,129.492,115.2201
2022-05-24,110.556,ABNB,112.4969,149.315,125.1134,127.4274,112.975
2022-05-25,110.4047,ABNB,111.8469,148.0314,123.6421,125.5404,112.3313
2022-05-26,111.3953,ABNB,112.0105,146.7652,122.7079,123.9507,112.8235
2022-05-27,114.444,ABNB,113.3313,145.5513,122.4871,122.7997,114.7426
2022-05-31,117.086,ABNB,114.7365,144.39,122.3254,121.9841,116.2744
2022-06-01,117.8387,ABNB,115.2704,143.2587,121.7648,121.2843,116.3858
2022-06-02,119.406,ABNB,116.6438,142.1815,121.7143,120.8243,117.6044
2022-06-03,119.7727,ABNB,117.5167,141.1487,121.5259,120.4914,118.1608
2022-06-06,120.5007,ABNB,118.6849,140.1701,121.5753,120.3206,119.1256
2022-06-07,121.4207,ABNB,119.8409,139.247,121.7078,120.2892,120.0692
2022-06-08,122.4953,ABNB,120.9802,138.3803,121.914,120.3774,120.9944
2022-06-09,120.4167,ABNB,120.3371,137.526,121.2946,120.2897,119.6758
2022-06-10,116.4373,ABNB,118.3591,136.6525,120.0561,119.8765,116.9843
2022-06-13,109.8593,ABNB,114.6645,135.7171,117.9435,118.9508,112.4708
2022-06-14,104.8007,ABNB,111.3513,134.733,116.0362,117.7158,109.0706
2022-06-15,102.2107,ABNB,108.9107,133.7254,114.5796,116.3976,107.1704
2022-06-16,98.3707,ABNB,105.2547,132.6615,112.4476,114.8095,103.6928
2022-06-17,98.1047,ABNB,103.2405,131.586,111.1518,113.2886,102.6421
2022-06-21,99.3933,ABNB,102.1016,130.5199,110.2637,111.9461,102.5491
2022-06-22,99.546,ABNB,100.8236,129.4534,109.1903,110.6772,101.7943
2022-06-23,98.3847,ABNB,99.2778,128.3729,107.8433,109.377,100.2757
2022-06-24,100.2033,ABNB,99.6584,127.3247,107.4099,108.3404,101.0843
2022-06-27,100.6687,ABNB,99.8955,126.2995,106.8189,107.4464,101.1882
2022-06-28,99.6767,ABNB,99.5455,125.279,105.8901,106.5498,100.2737
2022-06-29,97.8007,ABNB,98.5664,124.2497,104.694,105.567,98.6878
2022-06-30,94.6813,ABNB,96.7953,123.1939,103.1326,104.4069,96.2858
2022-07-01,92.7813,ABNB,95.6731,122.1322,101.9604,103.2394,95.0669
2022-07-05,93.198,ABNB,95.4082,121.0935,101.3583,102.2451,95.2851
2022-07-06,92.9653,ABNB,94.6515,120.0644,100.5105,101.2999,94.6839
2022-07-07,94.5827,ABNB,94.9055,119.0716,100.2095,100.5609,95.3879
2022-07-08,95.912,ABNB,95.1691,118.1142,99.9235,99.9756,95.8784
2022-07-11,95.94,ABNB,94.994,117.1806,99.4412,99.4391,95.6838
2022-07-12,96.2053,ABNB,95.2355,116.2791,99.152,98.9968,95.9004
2022-07-13,96.1267,ABNB,95.4015,115.4052,98.8008,98.6016,95.8353
2022-07-14,94.334,ABNB,94.7673,114.5362,98.0258,98.1063,94.639
2022-07-15,94.1747,ABNB,94.8418,113.6939,97.6892,97.6735,94.6442
2022-07-18,95.198,ABNB,95.3622,112.8936,97.6873,97.3894,95.4007
2022-07-19,97.56,ABNB,96.5924,112.1558,98.1385,97.3533,97.1005
2022-07-20,101.3887,ABNB,98.7142,111.5029,99.0977,97.6539,99.7579
2022-07-21,104.548,ABNB,100.6405,110.9279,100.0019,98.1788,101.8534
2022-07-22,105.178,ABNB,101.6153,110.4014,100.3987,98.7043,102.3826
2022-07-25,105.514,ABNB,102.6478,109.924,100.8538,99.2443,103.0244
2022-07-26,104.3513,ABNB,102.9485,109.4758,100.9595,99.682,102.7458
2022-07-27,105.0247,ABNB,104.1427,109.082,101.5995,100.2092,103.8994
2022-07-28,106.216,ABNB,105.3929,108.7441,102.3236,100.8248,105.1345
2022-07-29,108.074,ABNB,106.7087,108.4663,103.1892,101.5462,106.5959
2022-08-01,109.538,ABNB,107.7678,108.2425,103.9903,102.3213,107.7469
2022-08-02,112.2987,ABNB,109.5155,108.0917,105.2253,103.268,109.8952
2022-08-03,113.6573,ABNB,110.766,107.9973,106.2047,104.2566,111.1764
2022-08-04,115.9053,ABNB,112.6476,107.9728,107.5063,105.3729,113.1873
2022-08-05,116.758,ABNB,113.9442,107.9974,108.4666,106.4723,114.168
2022-08-08,116.772,ABNB,114.7673,108.0577,109.202,107.4859,114.581
2022-08-09,116.018,ABNB,115.1418,108.1411,109.7258,108.3684,114.5457
2022-08-10,116.8207,ABNB,116.0685,108.2653,110.6262,109.2713,115.5918
2022-08-11,118.2993,ABNB,117.2922,108.4377,111.7136,110.246,117.0688
2022-08-12,120.6293,ABNB,118.8329,108.6655,112.9932,111.3314,118.9291
2022-08-15,122.976,ABNB,120.4058,108.9471,114.2979,112.5033,120.7069
2022-08-16,124.0213,ABNB,121.3707,109.2641,115.2861,113.6373,121.5751
2022-08-17,123.6473,ABNB,121.7731,109.5981,115.9445,114.6387,121.6489
2022-08-18,122.864,ABNB,121.9418,109.9421,116.477,115.5032,121.5541
2022-08-19,119.926,ABNB,120.8896,110.2602,116.3053,116.0472,119.8556
2022-08-22,116.5147,ABNB,119.2675,110.5379,115.8138,116.2587,117.7392
2022-08-23,114.15,ABNB,117.764,110.7806,115.3924,116.2519,116.2044
2022-08-24,113.594,ABNB,116.8413,111.0068,115.3042,116.193,115.7808
2022-08-25,114.3687,ABNB,116.4535,111.2303,115.4768,116.1805,116.0931
2022-08-26,114.0227,ABNB,115.3815,111.4293,115.2111,116.0673,115.2748
2022-08-29,114.046,ABNB,114.6529,111.6101,115.044,115.9141,114.8411
2022-08-30,113.5993,ABNB,113.9735,111.7693,114.7956,115.7087,114.2708
2022-08-31,113.2753,ABNB,113.6071,111.9123,114.628,115.493,113.9831
2022-09-01,113.1373,ABNB,113.4507,112.0419,114.5052,115.286,113.8373
2022-09-02,113.3213,ABNB,113.4811,112.1608,114.4187,115.0988,113.788
2022-09-06,113.4707,ABNB,113.5427,112.2701,114.3468,114.9322,113.766
2022-09-07,114.3993,ABNB,113.9933,112.3825,114.5191,114.8584,114.342
2022-09-08,115.9307,ABNB,114.8189,112.5097,114.9252,114.9263,115.4015
2022-09-09,118.7313,ABNB,116.4615,112.6732,115.7807,115.2381,117.4211
2022-09-12,121.2967,ABNB,118.2249,112.8736,116.6816,115.7413,119.2633
2022-09-13,122.0353,ABNB,119.1798,113.0883,117.1675,116.2527,119.8325
2022-09-14,124.0047,ABNB,120.9456,113.3404,118.1307,116.9179,121.5744
2022-09-15,124.672,ABNB,122.1325,113.6145,118.8217,117.6083,122.4408
2022-09-16,122.812,ABNB,121.9591,113.8745,118.8145,118.097,121.5181
2022-09-19,121.2773,ABNB,121.6938,114.1213,118.811,118.4391,120.8336
2022-09-20,119.4533,ABNB,120.9587,114.3453,118.6009,118.6095,119.8027
2022-09-21,117.0513,ABNB,119.678,114.5351,118.1418,118.5776,118.3545
2022-09-22,112.072,ABNB,116.5638,114.6434,116.6997,118.0924,114.6959
2022-09-23,107.8573,ABNB,113.3616,114.6714,115.2047,117.2633,111.4594
2022-09-26,105.2693,ABNB,110.8236,114.6382,114.0072,116.2806,109.4021
2022-09-27,104.7647,ABNB,109.2485,114.5685,113.2435,115.3261,108.644
2022-09-28,106.3893,ABNB,108.7347,114.4895,112.9882,114.5547,109.1555
2022-09-29,106.892,ABNB,107.7811,114.3828,112.3553,113.8019,108.5316
2022-09-30,106.6587,ABNB,106.8671,114.2448,111.6238,113.034,107.6587
2022-10-03,106.1927,ABNB,106.1951,114.0806,110.9614,112.279,106.9941
2022-10-04,107.5453,ABNB,106.83,113.9239,110.9463,111.7376,107.948
2022-10-05,108.9187,ABNB,107.7449,113.7791,111.0277,111.383,108.901
2022-10-06,110.1607,ABNB,108.668,113.6443,111.0829,111.1565,109.5708
2022-10-07,110.0613,ABNB,108.8955,113.5035,110.8286,110.9261,109.3131
2022-10-10,110.5453,ABNB,109.4449,113.3706,110.8447,110.7769,109.7323
2022-10-11,109.24,ABNB,109.0951,113.2242,110.4423,110.5553,109.0042
2022-10-12,110.044,ABNB,109.7425,113.0946,110.633,110.466,109.8407
2022-10-13,110.9087,ABNB,110.4144,112.9816,110.8347,110.4756,110.543
2022-10-14,110.5387,ABNB,110.3427,112.8659,110.6673,110.4408,110.1973
2022-10-17,112.574,ABNB,111.5307,112.7851,111.2505,110.6073,111.7729
